Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
18-10-2018,10:25:29,4,80698,Male,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.2,49,4.9,Medium,credit_card
16-11-2018,10:50:18,5,94072,Male,Web,Member,Home & Furniture,Sofa Covers,216,3,0.3,103.6,10.4,Medium,credit_card
14-09-2018,19:05:15,10,87363,Male,Web,Member,Home & Furniture,Bed Sheets,211,4,0.2,122.6,12.3,Medium,credit_card
25-09-2018,22:00:31,3,86355,Male,Web,Member,Home & Furniture,Curtains,34,1,0.4,34,3.4,Medium,credit_card
17-07-2018,11:57:27,7,67923,Male,Web,Member,Home & Furniture,Towels,228,1,0.2,138.9,13.9,Medium,credit_card
15-06-2018,17:58:42,4,73614,Male,Web,Member,Home & Furniture,Sofas,67,1,0.4,67,6.7,High,credit_card
21-08-2018,22:06:26,2,70828,Male,Web,Member,Home & Furniture,Beds,78,4,0.4,19.5,2,Medium,credit_card
17-11-2018,10:34:57,10,99779,Male,Web,Member,Home & Furniture,Dinning Tables,119,5,0.2,33.1,3.3,Medium,credit_card
04-09-2018,19:28:46,4,73447,Male,Web,Member,Home & Furniture,Shoe Rack,124,3,0.3,32.8,3.3,Medium,credit_card
11-05-2018,00:36:48,4,77486,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.3,35,3.5,Medium,credit_card
02-12-2018,10:32:50,6,72495,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.3,39.7,4,Medium,credit_card
06-09-2018,09:10:35,2,78847,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,114.4,11.4,High,money_order
30-06-2018,18:31:03,7,91834,Male,Web,Member,Home & Furniture,Bed Sheets,211,3,0.3,112,11.2,Medium,money_order
03-05-2018,23:06:57,2,68461,Male,Web,Member,Home & Furniture,Curtains,34,1,0.2,17,1.7,High,credit_card
18-09-2018,18:49:22,3,77849,Male,Web,Member,Home & Furniture,Towels,228,3,0.4,120.6,12.1,High,credit_card
05-08-2018,14:28:30,4,61775,Male,Web,Member,Home & Furniture,Sofas,67,1,0.2,67,6.7,Medium,credit_card
13-12-2018,20:57:37,2,74564,Male,Web,Member,Home & Furniture,Beds,78,1,0.2,39,3.9,Medium,credit_card
24-10-2018,14:32:17,10,69092,Male,Web,Member,Home & Furniture,Dinning Tables,119,4,0.3,24.7,2.5,Medium,credit_card
12-11-2018,09:04:36,6,99698,Male,Web,Member,Home & Furniture,Shoe Rack,124,3,0.3,32.8,3.3,Medium,credit_card
01-02-2018,10:07:32,10,74401,Female,Mobile,First SignUp,Home & Furniture,Umbrellas,70,1,0.2,35,3.5,Medium,credit_card
03-10-2018,22:06:22,7,63342,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.3,45,4.5,Medium,credit_card
21-07-2018,18:33:45,1,82362,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,125.2,12.5,Medium,credit_card
16-11-2018,17:40:32,4,76322,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,128.9,12.9,High,credit_card
13-04-2018,23:15:05,9,62095,Male,Web,Member,Home & Furniture,Curtains,34,4,0.3,8.5,0.9,Medium,credit_card
02-09-2018,23:28:43,9,65749,Male,Web,Member,Home & Furniture,Towels,228,5,0.4,102.4,10.2,Medium,money_order
20-01-2018,19:46:35,5,88032,Male,Web,Member,Home & Furniture,Sofas,67,5,0.3,13.4,1.3,Medium,credit_card
19-08-2018,11:58:03,4,80907,Male,Web,Member,Home & Furniture,Beds,78,5,0.2,15.6,1.6,Medium,e_wallet
23-01-2018,09:53:39,9,82420,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.2,36.6,3.7,Medium,money_order
05-03-2018,19:04:41,3,81279,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,36.6,3.7,Medium,credit_card
09-03-2018,23:02:28,1,79976,Female,Mobile,First SignUp,Home & Furniture,Umbrellas,70,1,0.3,70,7,Medium,credit_card
21-05-2018,17:34:32,7,86463,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,51.7,5.2,Medium,credit_card
09-10-2018,21:19:00,3,69129,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.4,127.4,12.7,Medium,credit_card
22-12-2018,23:39:13,3,87767,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,124.7,12.5,Medium,credit_card
05-08-2018,19:14:46,6,67656,Male,Web,Member,Home & Furniture,Curtains,34,1,0.4,17,1.7,Medium,credit_card
05-05-2018,20:29:23,5,92629,Male,Web,Member,Home & Furniture,Towels,228,5,0.3,113.8,11.4,High,money_order
06-11-2018,09:40:02,8,98106,Male,Web,Member,Home & Furniture,Sofas,67,1,0.3,33.5,3.4,Medium,money_order
27-04-2018,14:09:49,2,70932,Male,Web,Member,Home & Furniture,Beds,78,5,0.2,15.6,1.6,Medium,credit_card
13-09-2018,17:43:48,10,69167,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.2,36.6,3.7,Medium,credit_card
05-07-2018,08:54:10,2,71690,Male,Web,Member,Home & Furniture,Shoe Rack,124,5,0.3,25.4,2.5,Medium,credit_card
19-11-2018,15:38:30,9,87079,Male,Web,Member,Home & Furniture,Umbrellas,70,4,0.3,17.5,1.8,Medium,money_order
16-10-2018,11:58:28,9,84765,Male,Web,Member,Home & Furniture,Dinner Crockery,133,4,0.2,42.4,4.2,Medium,credit_card
27-04-2018,17:41:25,9,94155,Male,Web,Member,Home & Furniture,Sofa Covers,216,4,0.3,110.1,11,High,credit_card
19-11-2018,12:03:34,8,94221,Male,Web,Member,Home & Furniture,Bed Sheets,211,3,0.4,105.7,10.6,Medium,credit_card
22-03-2018,17:30:58,5,78445,Male,Web,Member,Home & Furniture,Curtains,34,1,0.3,34,3.4,Medium,credit_card
08-09-2018,12:39:20,8,67391,Male,Web,Member,Home & Furniture,Towels,228,3,0.3,113.8,11.4,Medium,money_order
27-09-2018,12:37:10,4,75135,Female,Mobile,Member,Home & Furniture,Sofas,67,1,0.3,33.5,3.4,Medium,credit_card
30-06-2018,21:45:40,9,99344,Male,Web,Member,Home & Furniture,Beds,78,3,0.2,26,2.6,Medium,credit_card
12-09-2018,17:12:18,4,62896,Male,Web,Member,Home & Furniture,Dinning Tables,119,3,0.4,24.7,2.5,Medium,credit_card
18-03-2018,19:41:02,3,82074,Male,Web,Member,Home & Furniture,Shoe Rack,124,5,0.2,37.8,3.8,Medium,credit_card
03-08-2018,16:13:58,7,92758,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.2,70,7,Medium,money_order
04-02-2018,14:25:41,2,63104,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.3,49,4.9,Medium,credit_card
30-07-2018,11:41:02,1,66849,Male,Web,Member,Home & Furniture,Sofa Covers,216,4,0.3,92.8,9.3,High,credit_card
22-11-2018,13:54:36,3,79500,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,124.7,12.5,Medium,credit_card
17-09-2018,21:25:46,10,62652,Male,Web,Member,Home & Furniture,Curtains,34,1,0.4,34,3.4,Low,credit_card
26-02-2018,20:48:50,9,72885,Male,Web,Member,Home & Furniture,Towels,228,1,0.4,129.8,13,Medium,credit_card
06-10-2018,11:47:08,10,62719,Male,Web,Member,Home & Furniture,Sofas,67,5,0.4,13.4,1.3,Medium,money_order
03-07-2018,16:19:41,1,75548,Male,Web,Member,Home & Furniture,Beds,78,4,0.3,19.5,2,Medium,credit_card
07-06-2018,14:12:28,7,67850,Male,Web,Member,Home & Furniture,Dinning Tables,119,3,0.2,31.9,3.2,Medium,money_order
04-11-2018,19:54:42,1,88585,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,37.8,3.8,High,credit_card
16-03-2018,05:13:04,6,64079,Male,Web,Member,Home & Furniture,Umbrellas,70,5,0.3,14,1.4,Medium,credit_card
23-06-2018,18:47:44,5,60623,Male,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.2,45,4.5,High,credit_card
16-11-2018,18:52:14,8,75838,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.2,114.4,11.4,Medium,credit_card
07-10-2018,18:05:05,8,99142,Male,Web,Member,Home & Furniture,Bed Sheets,211,5,0.2,120.5,12,Medium,credit_card
17-05-2018,14:43:00,1,69648,Male,Web,Member,Home & Furniture,Curtains,34,1,0.3,34,3.4,Medium,money_order
21-02-2018,12:33:46,10,81744,Male,Web,Member,Home & Furniture,Towels,228,1,0.2,145.7,14.6,Medium,money_order
20-02-2018,09:42:07,5,79180,Male,Web,Member,Home & Furniture,Sofas,67,4,0.3,16.8,1.7,Medium,credit_card
24-09-2018,16:00:09,1,89335,Male,Web,Member,Home & Furniture,Beds,78,4,0.3,19.5,2,Medium,money_order
03-10-2018,10:59:14,5,61837,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,33.1,3.3,Medium,credit_card
10-10-2018,11:23:01,5,69308,Female,Mobile,Member,Home & Furniture,Shoe Rack,124,1,0.2,39,3.9,Low,credit_card
19-12-2018,19:10:23,4,87167,Female,Mobile,Member,Home & Furniture,Umbrellas,70,1,0.3,35,3.5,Medium,credit_card
11-11-2018,21:44:31,9,64716,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.4,47.7,4.8,Medium,e_wallet
24-09-2018,16:52:07,1,71598,Female,Mobile,Member,Home & Furniture,Sofa Covers,216,5,0.2,125.2,12.5,Medium,credit_card
07-07-2018,14:16:25,7,85855,Male,Web,Member,Home & Furniture,Bed Sheets,211,4,0.2,122.6,12.3,Medium,money_order
23-07-2018,22:27:49,4,85567,Male,Web,Member,Home & Furniture,Curtains,34,3,0.2,11.3,1.1,Medium,credit_card
12-05-2018,18:50:17,2,76461,Male,Web,Member,Home & Furniture,Towels,228,3,0.3,127.5,12.7,Medium,money_order
21-02-2018,22:22:31,4,84067,Male,Web,Member,Home & Furniture,Sofas,67,1,0.2,33.5,3.4,Medium,credit_card
14-03-2018,11:20:31,10,97897,Male,Web,Member,Home & Furniture,Beds,78,1,0.2,39,3.9,Medium,money_order
19-07-2018,10:27:39,5,78768,Male,Web,First SignUp,Home & Furniture,Dinning Tables,119,1,0.3,27.1,2.7,Medium,e_wallet
26-06-2018,18:16:24,10,69382,Male,Web,Member,Home & Furniture,Shoe Rack,124,4,0.2,39,3.9,High,credit_card
13-12-2018,07:54:40,9,97934,Male,Web,Member,Home & Furniture,Umbrellas,70,5,0.4,14,1.4,Medium,credit_card
03-12-2018,14:21:58,3,91763,Male,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.3,33.1,3.3,High,money_order
05-10-2018,12:20:45,2,66676,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,125.2,12.5,Medium,money_order
12-02-2018,13:59:35,4,63312,Male,Web,Member,Home & Furniture,Bed Sheets,211,4,0.3,88.8,8.9,Medium,money_order
24-04-2018,21:35:46,9,99446,Male,Web,Member,Home & Furniture,Curtains,34,1,0.3,34,3.4,Medium,credit_card
23-12-2018,16:40:59,7,83678,Male,Web,Member,Home & Furniture,Towels,228,4,0.4,111.5,11.2,Low,credit_card
21-07-2018,08:42:03,9,98720,Male,Web,Member,Home & Furniture,Sofas,67,1,0.3,33.5,3.4,Medium,credit_card
28-08-2018,16:27:24,9,66244,Male,Web,Member,Home & Furniture,Beds,78,1,0.2,78,7.8,Medium,debit_card
18-11-2018,22:30:29,5,64021,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.2,37.8,3.8,High,credit_card
06-09-2018,21:36:54,1,99260,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.2,41.5,4.2,Medium,money_order
21-11-2018,01:06:28,2,65344,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.4,35,3.5,Medium,debit_card
30-07-2018,19:00:14,10,66385,Male,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.2,39.7,4,High,money_order
21-11-2018,12:27:20,3,62776,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.4,127.4,12.7,Medium,credit_card
23-09-2018,01:41:29,10,98485,Male,Web,Member,Home & Furniture,Bed Sheets,211,4,0.3,88.8,8.9,Medium,credit_card
11-06-2018,19:35:01,5,61282,Male,Web,Member,Home & Furniture,Curtains,34,3,0.4,11.3,1.1,Medium,credit_card
20-09-2018,10:21:38,5,62503,Male,Web,Member,Home & Furniture,Towels,228,5,0.4,102.4,10.2,Medium,credit_card
23-09-2018,17:32:07,1,63172,Male,Web,Member,Home & Furniture,Sofas,67,4,0.2,16.8,1.7,Medium,credit_card
01-04-2018,15:55:42,5,92788,Male,Web,Guest,Home & Furniture,Beds,78,1,0.3,39,3.9,Medium,credit_card
03-04-2018,21:12:11,1,90798,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.2,37.8,3.8,Medium,money_order
24-07-2018,09:46:25,9,93457,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,37.8,3.8,Medium,money_order
30-12-2018,15:06:46,5,62596,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.2,35,3.5,Medium,money_order
01-05-2018,11:55:52,9,75114,Male,Web,Member,Home & Furniture,Dinner Crockery,133,4,0.3,26.4,2.6,Medium,credit_card
09-05-2018,14:47:10,8,60935,Male,Web,Member,Home & Furniture,Sofa Covers,216,3,0.2,123,12.3,Medium,credit_card
24-05-2018,18:51:32,8,90489,Male,Web,Member,Home & Furniture,Bed Sheets,211,3,0.3,112,11.2,High,money_order
24-04-2018,19:30:03,2,60413,Male,Web,Member,Home & Furniture,Curtains,34,3,0.3,11.3,1.1,Medium,credit_card
10-05-2018,16:19:55,8,62497,Male,Web,Member,Home & Furniture,Towels,228,1,0.4,138.9,13.9,Medium,money_order
19-04-2018,19:01:48,6,78997,Male,Web,Guest,Home & Furniture,Sofas,67,1,0.4,67,6.7,Medium,credit_card
28-04-2018,14:43:10,4,78920,Male,Web,Member,Home & Furniture,Beds,78,1,0.3,78,7.8,Low,credit_card
20-11-2018,13:28:21,1,75863,Male,Web,Member,Home & Furniture,Dinning Tables,119,4,0.3,15.2,1.5,Medium,credit_card
29-07-2018,19:30:58,9,65443,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,36.6,3.7,Medium,money_order
16-08-2018,15:56:11,6,76999,Male,Web,Member,Home & Furniture,Umbrellas,70,3,0.4,23.3,2.3,Medium,credit_card
06-04-2018,14:25:23,8,66453,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.4,47.7,4.8,Medium,credit_card
30-07-2018,23:18:31,7,62608,Male,Web,Member,Home & Furniture,Sofa Covers,216,4,0.3,92.8,9.3,Medium,money_order
12-04-2018,08:58:30,5,87914,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,120.5,12,Medium,money_order
14-05-2018,10:03:32,8,70690,Male,Web,Member,Home & Furniture,Curtains,34,1,0.4,34,3.4,Medium,credit_card
08-04-2018,18:39:08,10,75585,Male,Web,Member,Home & Furniture,Towels,228,5,0.2,136.6,13.7,Medium,credit_card
23-01-2018,17:07:56,8,88650,Male,Web,Member,Home & Furniture,Sofas,67,5,0.2,13.4,1.3,Medium,credit_card
04-09-2018,19:07:44,9,65053,Male,Web,Member,Home & Furniture,Beds,78,5,0.2,15.6,1.6,Medium,credit_card
27-03-2018,13:17:00,3,62022,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.4,34.2,3.4,Medium,e_wallet
27-04-2018,23:17:35,7,80773,Male,Web,Member,Home & Furniture,Shoe Rack,124,5,0.2,37.8,3.8,Medium,e_wallet
03-12-2018,21:06:41,10,63524,Male,Web,Member,Home & Furniture,Umbrellas,70,3,0.4,23.3,2.3,Medium,credit_card
15-10-2018,16:55:27,5,88849,Male,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.4,37,3.7,Medium,credit_card
11-11-2018,14:59:32,10,69719,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.2,125.2,12.5,Medium,credit_card
